Name,Cage/Litter,Cohort,Sex,Diet,Treatment,Age,food_intake,energy_intake
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,59,3.03,11.01
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,60,2.6,9.4
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,60,5.4,19.6
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,60,2.4,8.7
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,60,3.65,13.2
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,60,2.6,9.4
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,60,3.05,11.1
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,60,2.7,9.8
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,60,3.4,12.3
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,60,3.35,12.2
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,60,2.45,8.9
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,60,4.05,14.7
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,60,3.05,11.07
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,60,3.8,13.79
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,60,2.5,9.08
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,60,2.4,8.71
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,60,3.2,11.62
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,60,2.9,10.53
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,60,2.95,10.71
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,60,3.03,11.01
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,60,3.4,12.34
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,60,2.77,10.04
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,60,3.2,11.62
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,60,3.45,12.52
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,60,2.95,10.71
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,60,2.33,8.47
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,60,2.33,8.47
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,60,2.37,8.59
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,60,2.5,9.08
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,60,2.87,10.41
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,60,2.6,9.44
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,60,2.5,9.08
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,60,3.63,13.19
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,60,4.1,14.88
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,60,2.6,9.44
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,60,2.1,7.62
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,60,2.95,10.71
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,60,1.8,6.53
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,60,2.1,7.62
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,60,2.47,8.95
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,60,3.25,11.8
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,60,3.7,13.43
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,60,2.8,10.16
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,60,3.03,11.01
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,61,3.1,11.3
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,61,5.05,18.3
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,61,2.8,10.2
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,61,3.05,11.1
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,61,2.3,8.3
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,61,3.75,13.6
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,61,2.5,9.1
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,61,2.45,8.9
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,61,3.05,11.1
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,61,2.6,9.4
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,61,3.5,12.7
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,61,4.1,14.88
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,61,2.65,9.62
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,61,3,10.89
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,61,2.5,9.08
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,61,3.1,11.25
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,61,2.6,9.44
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,61,3.25,11.8
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,61,3.4,12.34
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,61,3.6,13.07
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,61,2.67,9.68
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,61,3,10.89
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,61,2.4,8.71
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,61,2.95,10.71
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,61,2.5,9.08
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,61,2.5,9.08
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,61,2.27,8.23
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,61,2.6,9.44
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,61,2.23,8.11
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,61,3.1,11.25
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,61,2.2,7.99
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,61,3,10.89
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,61,2.65,9.62
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,61,2.7,9.8
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,61,2.3,8.35
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,61,3.1,11.25
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,61,2.05,7.44
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,61,2.4,8.71
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,61,3.13,11.37
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,61,2.65,9.62
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,61,3.2,11.62
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,61,3.2,11.62
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,61,2.8,10.16
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,62,3.5,12.7
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,62,7,25.4
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,62,2.35,8.5
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,62,2.85,10.3
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,62,2.4,8.7
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,62,3.15,11.4
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,62,2.45,8.9
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,62,2.35,8.5
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,62,3.15,11.4
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,62,2.65,9.6
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,62,2.65,9.6
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,62,3.1,11.25
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,62,2.8,10.16
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,62,2.55,9.26
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,62,2.5,9.08
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,62,3.1,11.25
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,62,2.6,9.44
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,62,3.5,12.71
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,62,2.53,9.2
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,62,3.25,11.8
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,62,2.63,9.56
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,62,2.65,9.62
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,62,1.85,6.72
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,62,2.8,10.16
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,62,2.33,8.47
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,62,2.5,9.08
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,62,2,7.26
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,62,2.4,8.71
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,62,2.5,9.08
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,62,2.6,9.44
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,62,2.1,7.62
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,62,3.03,11.01
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,62,3.05,11.07
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,62,2.55,9.26
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,62,2.95,10.71
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,62,3.35,12.16
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,62,2.25,8.17
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,62,2.55,9.26
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,62,3.07,11.13
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,62,2.6,9.44
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,62,3.65,13.25
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,62,2.5,9.08
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,62,3.07,11.13
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,63,2.8,10.2
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,63,5,18.2
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,63,2.25,8.2
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,63,2.85,10.3
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,63,2.3,8.3
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,63,2.95,10.7
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,63,2.6,9.4
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,63,2.8,10.2
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,63,3.25,11.8
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,63,2.85,10.3
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,63,2.95,10.7
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,63,3.4,12.34
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,63,3.05,11.07
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,63,2.2,7.99
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,63,2.4,8.71
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,63,2.5,9.08
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,63,2.7,9.8
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,63,2.8,10.16
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,63,2.4,8.71
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,63,3.05,11.07
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,63,3.3,11.98
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,63,2.7,9.8
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,63,2.2,7.99
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,63,2.8,10.16
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,63,2.27,8.23
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,63,2.3,8.35
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,63,2.3,8.35
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,63,2.6,9.44
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,63,2.3,8.35
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,63,1.73,6.29
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,63,3,10.89
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,63,3,10.89
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,63,4.55,16.52
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,63,2.65,9.62
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,63,2.15,7.8
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,63,2.75,9.98
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,63,2.6,9.44
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,63,2.2,7.99
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,63,3.13,11.37
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,63,2.4,8.71
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,63,2.8,10.16
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,63,2.35,8.53
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,63,3,10.89
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,64,2.3,8.3
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,64,5.75,20.9
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,64,2.1,7.6
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,64,2.75,10
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,64,2.4,8.7
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,64,2.95,10.7
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,64,2.7,9.8
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,64,2.65,9.6
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,64,3.05,11.1
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,64,2.85,10.3
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,64,4.2,15.2
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,64,2.85,10.35
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,64,2.75,9.98
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,64,2.6,9.44
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,64,3.05,11.07
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,64,2.8,10.16
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,64,2.75,9.98
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,64,2.45,8.89
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,64,2.7,9.8
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,64,3.1,11.25
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,64,2.33,8.47
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,64,3.1,11.25
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,64,2.55,9.26
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,64,3.75,13.61
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,64,2.3,8.35
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,64,2.6,9.44
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,64,2.03,7.38
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,64,2.65,9.62
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,64,2.67,9.68
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,64,2.43,8.83
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,64,3,10.89
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,64,2.57,9.32
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,64,3.65,13.25
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,64,2.6,9.44
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,64,3.2,11.62
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,64,3.05,11.07
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,64,2.6,9.44
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,64,2.6,9.44
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,64,3.5,12.71
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,64,3.3,11.98
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,64,2.75,9.98
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,64,2.6,9.44
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,64,3.1,11.25
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,65,2.45,8.9
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,65,6.45,23.4
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,65,2.9,10.5
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,65,3.75,13.6
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,65,2.85,10.3
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,65,3.55,12.9
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,65,2.8,10.2
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,65,3.05,11.1
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,65,3.5,12.7
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,65,2.6,9.4
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,65,2.8,10.2
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,65,3,10.89
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,65,3.25,11.8
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,65,2.1,7.62
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,65,2.4,8.71
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,65,2.65,9.62
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,65,2.9,10.53
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,65,2.5,9.08
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,65,2.7,9.8
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,65,2.85,10.35
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,65,2.5,9.08
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,65,2.85,10.35
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,65,3.2,11.62
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,65,3.25,11.8
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,65,2.3,8.35
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,65,2.33,8.47
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,65,2.03,7.38
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,65,2.05,7.44
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,65,2.27,8.23
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,65,3.33,12.1
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,65,2.8,10.16
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,65,3.1,11.25
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,65,2.9,10.53
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,65,3.3,11.98
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,65,2.8,10.16
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,65,3.1,11.25
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,65,1.9,6.9
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,65,2.4,8.71
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,65,2.93,10.65
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,65,3.1,11.25
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,65,4.25,15.43
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,65,2.55,9.26
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,65,2.87,10.41
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,66,3.45,12.5
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,66,5.65,20.5
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,66,2.65,9.6
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,66,3.4,12.3
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,66,2.7,9.8
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,66,3.95,14.3
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,66,2.35,8.5
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,66,3.3,12
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,66,2.9,10.5
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,66,2.75,10
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,66,3.15,11.4
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,66,4.2,15.25
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,66,2.9,10.53
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,66,2.4,8.71
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,66,2.55,9.26
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,66,3.1,11.25
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,66,3,10.89
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,66,3.25,11.8
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,66,2.63,9.56
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,66,2.9,10.53
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,66,2.5,9.08
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,66,3.15,11.43
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,66,3,10.89
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,66,3.2,11.62
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,66,2.37,8.59
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,66,2.53,9.2
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,66,2.27,8.23
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,66,2.7,9.8
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,66,2.37,8.59
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,66,3.1,11.25
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,66,2.5,9.08
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,66,3.27,11.86
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,66,3.5,12.71
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,66,2.6,9.44
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,66,2.85,10.35
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,66,3.65,13.25
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,66,1.75,6.35
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,66,2.25,8.17
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,66,2.93,10.65
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,66,2.8,10.16
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,66,2.8,10.16
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,66,2.25,8.17
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,66,2.83,10.29
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,67,3.15,11.4
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,67,6.05,22
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,67,3.1,11.3
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,67,2.95,10.7
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,67,2.5,9.1
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,67,3.15,11.4
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,67,2.6,9.4
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,67,3.1,11.3
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,67,3.2,11.6
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,67,2.65,9.6
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,67,3.35,12.2
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,67,3.4,12.34
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,67,2.9,10.53
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,67,2.95,10.71
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,67,2.1,7.62
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,67,2.9,10.53
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,67,2.9,10.53
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,67,2.7,9.8
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,67,2.53,9.2
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,67,3.7,13.43
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,67,2.7,9.8
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,67,3,10.89
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,67,2.6,9.44
