"sex","timepoint","Family",".y..x","group1","group2","p","p.adj","p.format","p.signif","method",".y..y","effsize","n1","n2","magnitude"
"Male","week 5","Hydrogenoanaerobacterium","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 10","Hydrogenoanaerobacterium","Abundance","Control Vehicle","HFHS B. longum APC1472",0.166224591128354,1,"0.16622","ns","Wilcoxon","Abundance",0.294883912309794,12,12,"small"
"Male","week 10","Hydrogenoanaerobacterium","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.166224591128354,1,"0.16622","ns","Wilcoxon","Abundance",0.294883912309794,12,12,"small"
"Male","week 10","Hydrogenoanaerobacterium","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.148589452248933,1,"0.14859","ns","Wilcoxon","Abundance",0.300462606288666,13,12,"moderate"
"Female","week 5","Hydrogenoanaerobacterium","Abundance","Control Vehicle","HFHS Vehicle",0.166224591128354,1,"0.16622","ns","Wilcoxon","Abundance",0.294883912309794,12,12,"small"
"Female","week 5","Hydrogenoanaerobacterium","Abundance","Control Vehicle","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 5","Hydrogenoanaerobacterium","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.166224591128354,1,"0.16622","ns","Wilcoxon","Abundance",0.294883912309794,12,12,"small"
"Female","week 5","Hydrogenoanaerobacterium","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.470013227550689,1,"0.47001","ns","Wilcoxon","Abundance",0.154124273061749,12,13,"small"
"Female","week 5","Hydrogenoanaerobacterium","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 5","Lachnospiraceae","Abundance","Control Vehicle","HFHS Vehicle",0.00861555811882047,1,"0.00862","**","Wilcoxon","Abundance",0.542115198909687,12,12,"large"
"Female","week 5","Lachnospiraceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.00243673480898902,1,"0.00244","**","Wilcoxon","Abundance",0.624610990048117,12,12,"large"
"Female","week 5","Lachnospiraceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0012105893579225,0.95,"0.00121","**","Wilcoxon","Abundance",0.652713951864505,12,13,"large"
"Female","week 5","Lachnospiraceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.435730660031737,1,"0.43573","ns","Wilcoxon","Abundance",0.164991582276861,12,12,"small"
"Female","week 5","Lachnospiraceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.430289691645685,1,"0.43029","ns","Wilcoxon","Abundance",0.163178487966126,12,13,"small"
"Female","week 5","Lachnospiraceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.806636280193047,1,"0.80664","ns","Wilcoxon","Abundance",0.0543928293220421,12,13,"small"
"Male","week 5","Lachnospiraceae","Abundance","Control Vehicle","HFHS Vehicle",0.00510790542499549,1,"0.00511","**","Wilcoxon","Abundance",0.577470537969014,12,12,"large"
"Male","week 5","Lachnospiraceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.000552450723527298,0.44,"0.00055","***","Wilcoxon","Abundance",0.696228215322139,12,13,"large"
"Male","week 5","Lachnospiraceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.000196161473706543,0.16,"0.00020","***","Wilcoxon","Abundance",0.766032346285427,12,12,"large"
"Male","week 5","Lachnospiraceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.036248941973843,1,"0.03625","*","Wilcoxon","Abundance",0.424264068711929,12,13,"moderate"
"Male","week 5","Lachnospiraceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.260236202617189,1,"0.26024","ns","Wilcoxon","Abundance",0.235702260395516,12,12,"small"
"Male","week 5","Lachnospiraceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.108584401614275,1,"0.10858","ns","Wilcoxon","Abundance",0.326356975932253,13,12,"moderate"
"Male","week 10","Lachnospiraceae","Abundance","Control Vehicle","HFHS Vehicle",0.312321421676216,1,"0.31232","ns","Wilcoxon","Abundance",0.212132034355964,12,12,"small"
"Male","week 10","Lachnospiraceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.0605794374794283,1,"0.06058","ns","Wilcoxon","Abundance",0.380749805254295,12,13,"moderate"
"Male","week 10","Lachnospiraceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.312321421676216,1,"0.31232","ns","Wilcoxon","Abundance",0.212132034355964,12,12,"small"
"Male","week 10","Lachnospiraceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.369461942747504,1,"0.36946","ns","Wilcoxon","Abundance",0.184935619694943,12,13,"small"
"Male","week 10","Lachnospiraceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.750831884089117,1,"0.75083","ns","Wilcoxon","Abundance",0.0707106781186548,12,12,"small"
"Male","week 10","Lachnospiraceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.64383820081329,1,"0.64384","ns","Wilcoxon","Abundance",0.0979070927796758,13,12,"small"
"Female","week 10","Lachnospiraceae","Abundance","Control Vehicle","HFHS Vehicle",0.750831884089117,1,"0.75083","ns","Wilcoxon","Abundance",0.0707106781186548,12,12,"small"
"Female","week 10","Lachnospiraceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.795012171964238,1,"0.79501","ns","Wilcoxon","Abundance",0.058925565098879,12,12,"small"
"Female","week 10","Lachnospiraceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.221013097193618,1,"0.22101","ns","Wilcoxon","Abundance",0.250207014881394,12,13,"small"
"Female","week 10","Lachnospiraceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.750831884089117,1,"0.75083","ns","Wilcoxon","Abundance",0.0707106781186548,12,12,"small"
"Female","week 10","Lachnospiraceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.20116781630321,1,"0.20117","ns","Wilcoxon","Abundance",0.261085580745802,12,13,"small"
"Female","week 10","Lachnospiraceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.531631442021847,1,"0.53163","ns","Wilcoxon","Abundance",0.130542790372901,12,13,"small"
"Female","week 10","Lactobacillaceae","Abundance","Control Vehicle","HFHS Vehicle",0.47048642205879,1,"0.47049","ns","Wilcoxon","Abundance",0.153206469257085,12,12,"small"
"Female","week 10","Lactobacillaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.00165203945623417,1,"0.00165","**","Wilcoxon","Abundance",0.648181216087669,12,12,"large"
"Female","week 10","Lactobacillaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.723673609831763,1,"0.72367","ns","Wilcoxon","Abundance",0.076149961050859,12,13,"small"
"Female","week 10","Lactobacillaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00200950485566001,1,"0.00201","**","Wilcoxon","Abundance",0.636396103067893,12,12,"large"
"Female","week 10","Lactobacillaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.56791511114482,1,"0.56792","ns","Wilcoxon","Abundance",0.119664224508493,12,13,"small"
"Female","week 10","Lactobacillaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00303264727448614,1,"0.00303","**","Wilcoxon","Abundance",0.598321122542463,12,13,"large"
"Female","week 5","Lactobacillaceae","Abundance","Control Vehicle","HFHS Vehicle",0.00243673480898902,1,"0.00244","**","Wilcoxon","Abundance",0.624610990048117,12,12,"large"
"Female","week 5","Lactobacillaceae","Abundance","Control Vehicle","HFHS FOS+GOS",4.69487256495388e-05,0.041,"4.7e-05","****","Wilcoxon","Abundance",0.836743024404081,12,12,"large"
"Female","week 5","Lactobacillaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.00176247237759767,1,"0.00176","**","Wilcoxon","Abundance",0.630956820135689,12,13,"large"
"Female","week 5","Lactobacillaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0165749267498533,1,"0.01657","*","Wilcoxon","Abundance",0.494974746830583,12,12,"moderate"
"Female","week 5","Lactobacillaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.242224053991965,1,"0.24222","ns","Wilcoxon","Abundance",0.239328449016985,12,13,"small"
"Female","week 5","Lactobacillaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.849015362824316,1,"0.84902","ns","Wilcoxon","Abundance",0.0435142634576337,12,13,"small"
"Male","week 5","Lactobacillaceae","Abundance","Control Vehicle","HFHS Vehicle",0.0350891160940479,1,"0.03509","*","Wilcoxon","Abundance",0.436049181731704,12,12,"moderate"
"Male","week 5","Lactobacillaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.000822354113655869,0.65,"0.00082","***","Wilcoxon","Abundance",0.674471083593322,12,13,"large"
"Male","week 5","Lactobacillaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.000308044705627747,0.25,"0.00031","***","Wilcoxon","Abundance",0.742462120245875,12,12,"large"
"Male","week 5","Lactobacillaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.605343339336507,1,"0.60534","ns","Wilcoxon","Abundance",0.108785658644084,12,13,"small"
"Male","week 5","Lactobacillaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.236584093321876,1,"0.23658","ns","Wilcoxon","Abundance",0.247487373415292,12,12,"small"
"Male","week 5","Lactobacillaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.242224053991965,1,"0.24222","ns","Wilcoxon","Abundance",0.239328449016985,13,12,"small"
"Male","week 10","Lactobacillaceae","Abundance","Control Vehicle","HFHS Vehicle",0.583360466702703,1,"0.58336","ns","Wilcoxon","Abundance",0.117851130197758,12,12,"small"
"Male","week 10","Lactobacillaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.00253776305573523,1,"0.00254","**","Wilcoxon","Abundance",0.609199688406872,12,13,"large"
"Male","week 10","Lactobacillaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0303828219765775,1,"0.03038","*","Wilcoxon","Abundance",0.44783429475148,12,12,"moderate"
"Male","week 10","Lactobacillaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0770998717435418,1,"0.07710","ns","Wilcoxon","Abundance",0.358992673525478,12,13,"moderate"
"Male","week 10","Lactobacillaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.260236202617189,1,"0.26024","ns","Wilcoxon","Abundance",0.235702260395516,12,12,"small"
"Male","week 10","Lactobacillaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.56791511114482,1,"0.56792","ns","Wilcoxon","Abundance",0.119664224508493,13,12,"small"
"Female","week 5","Marinifilaceae","Abundance","Control Vehicle","HFHS Vehicle",0.74631276242056,1,"0.74631","ns","Wilcoxon","Abundance",0.0720383973025537,12,12,"small"
"Female","week 5","Marinifilaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.794575089187023,1,"0.79458","ns","Wilcoxon","Abundance",0.0590540833869881,12,12,"small"
"Female","week 5","Marinifilaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0373249340733942,1,"0.03732","*","Wilcoxon","Abundance",0.422303733228751,12,13,"moderate"
"Female","week 5","Marinifilaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.62284796592314,1,"0.62285","ns","Wilcoxon","Abundance",0.106297350096579,12,12,"small"
"Female","week 5","Marinifilaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0566200954730533,1,"0.05662","ns","Wilcoxon","Abundance",0.387111755459689,12,13,"moderate"
"Female","week 5","Marinifilaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.002886359937884,1,"0.00289","**","Wilcoxon","Abundance",0.601486991128052,12,13,"large"
"Male","week 5","Marinifilaceae","Abundance","Control Vehicle","HFHS Vehicle",0.261367654874326,1,"0.26137","ns","Wilcoxon","Abundance",0.235461335675925,12,12,"small"
"Male","week 5","Marinifilaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.603948446192607,1,"0.60395","ns","Wilcoxon","Abundance",0.109206494484927,12,13,"small"
"Male","week 5","Marinifilaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0362110198473239,1,"0.03621","*","Wilcoxon","Abundance",0.433744565718809,12,12,"moderate"
"Male","week 5","Marinifilaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.203462900946571,1,"0.20346","ns","Wilcoxon","Abundance",0.259878806384019,12,13,"small"
"Male","week 5","Marinifilaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.698924131151563,1,"0.69892","ns","Wilcoxon","Abundance",0.0855288910688525,12,12,"small"
"Male","week 5","Marinifilaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0865114167668536,1,"0.08651","ns","Wilcoxon","Abundance",0.348348187280706,13,12,"moderate"
"Female","week 10","Marinifilaceae","Abundance","Control Vehicle","HFHS Vehicle",0.883820759151887,1,"0.88382","ns","Wilcoxon","Abundance",0.0357937745411151,12,12,"small"
"Female","week 10","Marinifilaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.259198099482609,1,"0.25920","ns","Wilcoxon","Abundance",0.236216333547952,12,12,"small"
"Female","week 10","Marinifilaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0646508360901647,1,"0.06465","ns","Wilcoxon","Abundance",0.375218100764828,12,13,"moderate"
"Female","week 10","Marinifilaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.236176196446396,1,"0.23618","ns","Wilcoxon","Abundance",0.24770286093841,12,12,"small"
"Female","week 10","Marinifilaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0560062371475334,1,"0.05601","ns","Wilcoxon","Abundance",0.387817972728919,12,13,"moderate"
"Female","week 10","Marinifilaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00649043291611142,1,"0.00649","**","Wilcoxon","Abundance",0.549882337768229,12,13,"large"
"Male","week 10","Marinifilaceae","Abundance","Control Vehicle","HFHS Vehicle",0.11228656500163,1,"0.11229","ns","Wilcoxon","Abundance",0.330264956439509,12,12,"moderate"
"Male","week 10","Marinifilaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.42940096924628,1,"0.42940","ns","Wilcoxon","Abundance",0.163493200867885,12,13,"small"
"Male","week 10","Marinifilaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0640684019329093,1,"0.06407","ns","Wilcoxon","Abundance",0.384173758208088,12,12,"moderate"
"Male","week 10","Marinifilaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.217889267769077,1,"0.21789","ns","Wilcoxon","Abundance",0.251908296357185,12,13,"small"
"Male","week 10","Marinifilaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.469260286535897,1,"0.46926","ns","Wilcoxon","Abundance",0.154143863252847,12,12,"small"
"Male","week 10","Marinifilaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0342558590721853,1,"0.03426","*","Wilcoxon","Abundance",0.428908223459219,13,12,"moderate"
"Female","week 10","Microbacteriaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 10","Microbacteriaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 10","Microbacteriaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Male","week 10","Mitochondria","Abundance","Control Vehicle","HFHS Vehicle",0.976950208875094,1,"0.97695","ns","Wilcoxon","Abundance",0.0117953743304005,12,12,"small"
"Male","week 10","Mitochondria","Abundance","Control Vehicle","HFHS FOS+GOS",0.000391331897101506,0.32,"0.00039","***","Wilcoxon","Abundance",0.714937918734514,12,13,"large"
"Male","week 10","Mitochondria","Abundance","Control Vehicle","HFHS B. longum APC1472",0.794968589163486,1,"0.79497","ns","Wilcoxon","Abundance",0.0589383791829923,12,12,"small"
"Male","week 10","Mitochondria","Abundance","HFHS Vehicle","HFHS FOS+GOS",7.77732061692726e-05,0.066,"7.8e-05","****","Wilcoxon","Abundance",0.795917183440543,12,13,"large"
"Male","week 10","Mitochondria","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.750831884089117,1,"0.75083","ns","Wilcoxon","Abundance",0.0707106781186548,12,12,"small"
"Male","week 10","Mitochondria","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",1.32505234158494e-05,0.012,"1.3e-05","****","Wilcoxon","Abundance",0.876805851387121,13,12,"large"
"Female","week 10","Mitochondria","Abundance","Control Vehicle","HFHS Vehicle",0.623302662725122,1,"0.62330","ns","Wilcoxon","Abundance",0.106158368973604,12,12,"small"
"Female","week 10","Mitochondria","Abundance","Control Vehicle","HFHS FOS+GOS",0.000881622467867409,0.7,"0.00088","***","Wilcoxon","Abundance",0.684993983726389,12,12,"large"
"Female","week 10","Mitochondria","Abundance","Control Vehicle","HFHS B. longum APC1472",0.429934690953593,1,"0.42993","ns","Wilcoxon","Abundance",0.163304154898858,12,13,"small"
"Female","week 10","Mitochondria","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.000166065530709425,0.14,"0.00017","***","Wilcoxon","Abundance",0.774728257906196,12,12,"large"
"Female","week 10","Mitochondria","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.624396003818713,1,"0.62440","ns","Wilcoxon","Abundance",0.103366255749712,12,13,"small"
"Female","week 10","Mitochondria","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000108532106399286,0.091,"0.00011","***","Wilcoxon","Abundance",0.779705358869698,12,13,"large"
"Male","week 5","Mitochondria","Abundance","Control Vehicle","HFHS Vehicle",0.906354327786254,1,"0.90635","ns","Wilcoxon","Abundance",0.030015998876064,12,12,"small"
"Male","week 5","Mitochondria","Abundance","Control Vehicle","HFHS FOS+GOS",0.103110036733012,1,"0.10311","ns","Wilcoxon","Abundance",0.331612469434873,12,13,"moderate"
"Male","week 5","Mitochondria","Abundance","Control Vehicle","HFHS B. longum APC1472",0.882139991144658,1,"0.88214","ns","Wilcoxon","Abundance",0.0363153870893529,12,12,"small"
"Male","week 5","Mitochondria","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.248858804506461,1,"0.24886","ns","Wilcoxon","Abundance",0.236390763452541,12,13,"small"
"Male","week 5","Mitochondria","Abundance","HFHS Vehicle","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0,12,12,"small"
"Male","week 5","Mitochondria","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.304687678193114,1,"0.30469","ns","Wilcoxon","Abundance",0.211151866614376,13,12,"small"
"Female","week 5","Mitochondria","Abundance","Control Vehicle","HFHS Vehicle",0.622086475449312,1,"0.62209","ns","Wilcoxon","Abundance",0.106530203278349,12,12,"small"
"Female","week 5","Mitochondria","Abundance","Control Vehicle","HFHS FOS+GOS",0.00279776720507332,1,"0.00280","**","Wilcoxon","Abundance",0.616575453011388,12,12,"large"
"Female","week 5","Mitochondria","Abundance","Control Vehicle","HFHS B. longum APC1472",0.661312790493249,1,"0.66131","ns","Wilcoxon","Abundance",0.0930965443059161,12,13,"small"
"Female","week 5","Mitochondria","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.000963883539869479,0.76,"0.00096","***","Wilcoxon","Abundance",0.680082651674223,12,12,"large"
"Female","week 5","Mitochondria","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.219231920177064,1,"0.21923","ns","Wilcoxon","Abundance",0.251174937315332,12,13,"small"
"Female","week 5","Mitochondria","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00305656259345161,1,"0.00306","**","Wilcoxon","Abundance",0.598263622074064,12,13,"large"
"Female","week 10","Monoglobaceae","Abundance","Control Vehicle","HFHS Vehicle",0.929118334153381,1,"0.92912","ns","Wilcoxon","Abundance",0.0242102580595686,12,12,"small"
"Female","week 10","Monoglobaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.0429135933812884,1,"0.04291","*","Wilcoxon","Abundance",0.420034283706871,12,12,"moderate"
"Female","week 10","Monoglobaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.977784483012863,1,"0.97778","ns","Wilcoxon","Abundance",0.0111386479838528,12,13,"small"
"Female","week 10","Monoglobaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0308126674429737,1,"0.03081","*","Wilcoxon","Abundance",0.447381891744767,12,12,"moderate"
"Female","week 10","Monoglobaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.977943949402002,1,"0.97794","ns","Wilcoxon","Abundance",0.0110586726120859,12,13,"small"
"Female","week 10","Monoglobaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0335115067071856,1,"0.03351","*","Wilcoxon","Abundance",0.431168645997151,12,13,"moderate"
"Male","week 10","Monoglobaceae","Abundance","Control Vehicle","HFHS Vehicle",0.564101508740836,1,"0.56410","ns","Wilcoxon","Abundance",0.123927018776803,12,12,"small"
"Male","week 10","Monoglobaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.442737165330642,1,"0.44274","ns","Wilcoxon","Abundance",0.159656494006449,12,13,"small"
"Male","week 10","Monoglobaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.384899032263962,1,"0.38490","ns","Wilcoxon","Abundance",0.183480531355283,12,12,"small"
"Male","week 10","Monoglobaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.119470986771701,1,"0.11947","ns","Wilcoxon","Abundance",0.317388031081236,12,13,"moderate"
"Male","week 10","Monoglobaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.699890664502701,1,"0.69989","ns","Wilcoxon","Abundance",0.0847359032084902,12,12,"small"
"Male","week 10","Monoglobaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0646632941550608,1,"0.06466","ns","Wilcoxon","Abundance",0.375381096203335,13,12,"moderate"
"Female","week 5","Monoglobaceae","Abundance","Control Vehicle","HFHS Vehicle",0.197035431009625,1,"0.19704","ns","Wilcoxon","Abundance",0.269751760692482,12,12,"small"
"Female","week 5","Monoglobaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.00285558548609658,1,"0.00286","**","Wilcoxon","Abundance",0.616211798923126,12,12,"large"
"Female","week 5","Monoglobaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.119470986771701,1,"0.11947","ns","Wilcoxon","Abundance",0.317388031081236,12,13,"moderate"
"Female","week 5","Monoglobaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0366874429478183,1,"0.03669","*","Wilcoxon","Abundance",0.435534983267113,12,12,"moderate"
"Female","week 5","Monoglobaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.86960412871442,1,"0.86960","ns","Wilcoxon","Abundance",0.0393987233269434,12,13,"small"
"Female","week 5","Monoglobaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0452950543307626,1,"0.04530","*","Wilcoxon","Abundance",0.408899546217591,12,13,"moderate"
"Male","week 5","Monoglobaceae","Abundance","Control Vehicle","HFHS Vehicle",0.328106340687351,1,"0.32811","ns","Wilcoxon","Abundance",0.208693846148825,12,12,"small"
"Male","week 5","Monoglobaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.250131526127966,1,"0.25013","ns","Wilcoxon","Abundance",0.238524735293595,12,13,"small"
"Male","week 5","Monoglobaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.328106340687351,1,"0.32811","ns","Wilcoxon","Abundance",0.208693846148825,12,12,"small"
"Male","week 5","Monoglobaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.953922857273418,1,"0.95392","ns","Wilcoxon","Abundance",0.0231125081760512,12,13,"small"
"Male","week 5","Monoglobaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0.0122868296795748,12,12,"small"
"Male","week 5","Monoglobaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.953922857273418,1,"0.95392","ns","Wilcoxon","Abundance",0.0231125081760512,13,12,"small"
"Male","week 5","Moraxellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.183858124913274,1,"0.18386","ns","Wilcoxon","Abundance",0.277350098112615,12,13,"small"
"Male","week 5","Moraxellaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.183858124913274,1,"0.18386","ns","Wilcoxon","Abundance",0.277350098112615,12,13,"small"
"Male","week 5","Moraxellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.183858124913274,1,"0.18386","ns","Wilcoxon","Abundance",0.277350098112615,13,12,"small"
"Female","week 10","Moraxellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 10","Moraxellaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 10","Moraxellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 5","Muribaculaceae","Abundance","Control Vehicle","HFHS Vehicle",0.000592042145894427,0.47,"0.00059","***","Wilcoxon","Abundance",0.707106781186548,12,12,"large"
"Female","week 5","Muribaculaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.00135394144309263,1,"0.00135","**","Wilcoxon","Abundance",0.659966329107444,12,12,"large"
"Female","week 5","Muribaculaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.00429524090299667,1,"0.00430","**","Wilcoxon","Abundance",0.576563990813647,12,13,"large"
"Female","week 5","Muribaculaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",3.6584553538971e-05,0.032,"3.7e-05","****","Wilcoxon","Abundance",0.848528137423857,12,12,"large"
"Female","week 5","Muribaculaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.182655120585445,1,"0.18266","ns","Wilcoxon","Abundance",0.271964146610211,12,13,"small"
"Female","week 5","Muribaculaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",5.07239938399916e-05,0.044,"5.1e-05","****","Wilcoxon","Abundance",0.815892439830632,12,13,"large"
"Female","week 10","Muribaculaceae","Abundance","Control Vehicle","HFHS Vehicle",0.174853306893293,1,"0.17485","ns","Wilcoxon","Abundance",0.282842712474619,12,12,"small"
"Female","week 10","Muribaculaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.0606019697120062,1,"0.06060","ns","Wilcoxon","Abundance",0.388908729652601,12,12,"moderate"
"Female","week 10","Muribaculaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.64383820081329,1,"0.64384","ns","Wilcoxon","Abundance",0.0979070927796758,12,13,"small"
"Female","week 10","Muribaculaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00609894593121437,1,"0.00610","**","Wilcoxon","Abundance",0.565685424949238,12,12,"large"
"Female","week 10","Muribaculaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.121094567038586,1,"0.12109","ns","Wilcoxon","Abundance",0.315478410067844,12,13,"moderate"
"Female","week 10","Muribaculaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0207944835540628,1,"0.02079","*","Wilcoxon","Abundance",0.467778332169562,12,13,"moderate"
