"sex","timepoint","Genus",".y..x","group1","group2","p","p.adj","p.format","p.signif","method",".y..y","effsize","n1","n2","magnitude"
"Male","week 5","UBA1819","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0303828219765775,1,"0.03038","*","Wilcoxon","Abundance",0.44783429475148,12,12,"moderate"
"Male","week 5","UBA1819","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0151053019130154,1,"0.01511","*","Wilcoxon","Abundance",0.49142922518217,12,13,"moderate"
"Male","week 5","UBA1819","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0530979572855834,1,"0.05310","ns","Wilcoxon","Abundance",0.400693842672377,12,12,"moderate"
"Male","week 5","UBA1819","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000428450466174559,0.71,"0.00043","***","Wilcoxon","Abundance",0.709842214152024,13,12,"large"
"Male","week 10","UCG-003","Abundance","Control Vehicle","HFHS Vehicle",0.0261582550810077,1,"0.02616","*","Wilcoxon","Abundance",0.459994903131804,12,12,"moderate"
"Male","week 10","UCG-003","Abundance","Control Vehicle","HFHS FOS+GOS",7.47274991552895e-05,0.13,"7.5e-05","****","Wilcoxon","Abundance",0.798282470032246,12,13,"large"
"Male","week 10","UCG-003","Abundance","Control Vehicle","HFHS B. longum APC1472",0.470100088433398,1,"0.47010","ns","Wilcoxon","Abundance",0.153339866295206,12,12,"small"
"Male","week 10","UCG-003","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0127584297695074,1,"0.01276","*","Wilcoxon","Abundance",0.505871042669002,12,13,"large"
"Male","week 10","UCG-003","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0395259886923207,1,"0.03953","*","Wilcoxon","Abundance",0.426227184040109,12,12,"moderate"
"Male","week 10","UCG-003","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",2.12057375719096e-05,0.039,"2.1e-05","****","Wilcoxon","Abundance",0.856348838577675,13,12,"large"
"Female","week 10","UCG-003","Abundance","Control Vehicle","HFHS Vehicle",0.699890664502701,1,"0.69989","ns","Wilcoxon","Abundance",0.0847359032084902,12,12,"small"
"Female","week 10","UCG-003","Abundance","Control Vehicle","HFHS FOS+GOS",0.0132656534095823,1,"0.01327","*","Wilcoxon","Abundance",0.512546210570151,12,12,"large"
"Female","week 10","UCG-003","Abundance","Control Vehicle","HFHS B. longum APC1472",0.397357337293153,1,"0.39736","ns","Wilcoxon","Abundance",0.174730391175883,12,13,"small"
"Female","week 10","UCG-003","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00718089108056863,1,"0.00718","**","Wilcoxon","Abundance",0.555529213934894,12,12,"large"
"Female","week 10","UCG-003","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.13395467569735,1,"0.13395","ns","Wilcoxon","Abundance",0.305187308286719,12,13,"moderate"
"Female","week 10","UCG-003","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",4.80607340468189e-05,0.086,"4.8e-05","****","Wilcoxon","Abundance",0.818657674395988,12,13,"large"
"Female","week 5","UCG-003","Abundance","Control Vehicle","HFHS Vehicle",0.746359149878537,1,"0.74636","ns","Wilcoxon","Abundance",0.0733585474908484,12,12,"small"
"Female","week 5","UCG-003","Abundance","Control Vehicle","HFHS FOS+GOS",0.809728459914703,1,"0.80973","ns","Wilcoxon","Abundance",0.0561694477337152,12,12,"small"
"Female","week 5","UCG-003","Abundance","Control Vehicle","HFHS B. longum APC1472",0.921537806231311,1,"0.92154","ns","Wilcoxon","Abundance",0.0262658155512956,12,13,"small"
"Female","week 5","UCG-003","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.408475925824576,1,"0.40848","ns","Wilcoxon","Abundance",0.176060513978036,12,12,"small"
"Female","week 5","UCG-003","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.630709855693011,1,"0.63071","ns","Wilcoxon","Abundance",0.103013134554172,12,13,"small"
"Female","week 5","UCG-003","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.57674292952498,1,"0.57674","ns","Wilcoxon","Abundance",0.11819616998083,12,13,"small"
"Male","week 5","UCG-003","Abundance","Control Vehicle","HFHS Vehicle",0.0788056024469581,1,"0.07881","ns","Wilcoxon","Abundance",0.369031449237481,12,12,"moderate"
"Male","week 5","UCG-003","Abundance","Control Vehicle","HFHS FOS+GOS",0.536523391394011,1,"0.53652","ns","Wilcoxon","Abundance",0.130483303768617,12,13,"small"
"Male","week 5","UCG-003","Abundance","Control Vehicle","HFHS B. longum APC1472",0.373985849002745,1,"0.37399","ns","Wilcoxon","Abundance",0.190546555179362,12,12,"small"
"Male","week 5","UCG-003","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0452950543307626,1,"0.04530","*","Wilcoxon","Abundance",0.408899546217591,12,13,"moderate"
"Male","week 5","UCG-003","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Male","week 5","UCG-003","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.185819634475944,1,"0.18582","ns","Wilcoxon","Abundance",0.272392099898694,13,12,"small"
"Female","week 5","UCG-005","Abundance","Control Vehicle","HFHS Vehicle",0.00149321979567121,1,"0.00149","**","Wilcoxon","Abundance",0.654413895167175,12,12,"large"
"Female","week 5","UCG-005","Abundance","Control Vehicle","HFHS FOS+GOS",0.714487222557683,1,"0.71449","ns","Wilcoxon","Abundance",0.0829733604481662,12,12,"small"
"Female","week 5","UCG-005","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0481333042345453,1,"0.04813","*","Wilcoxon","Abundance",0.401226378914016,12,13,"moderate"
"Female","week 5","UCG-005","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00116190605907933,1,"0.00116","**","Wilcoxon","Abundance",0.669205901394734,12,12,"large"
"Female","week 5","UCG-005","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.29811194108437,1,"0.29811","ns","Wilcoxon","Abundance",0.213574425172396,12,13,"small"
"Female","week 5","UCG-005","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0212935947260576,1,"0.02129","*","Wilcoxon","Abundance",0.466688213249621,12,13,"moderate"
"Male","week 5","UCG-005","Abundance","Control Vehicle","HFHS Vehicle",0.166224591128354,1,"0.16622","ns","Wilcoxon","Abundance",0.294883912309794,12,12,"small"
"Male","week 5","UCG-005","Abundance","Control Vehicle","HFHS FOS+GOS",0.0918469994382848,1,"0.09185","ns","Wilcoxon","Abundance",0.346779614388936,12,13,"moderate"
"Male","week 5","UCG-005","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0788056024469581,1,"0.07881","ns","Wilcoxon","Abundance",0.369031449237481,12,12,"moderate"
"Male","week 5","UCG-005","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.726174788308231,1,"0.72617","ns","Wilcoxon","Abundance",0.0778263142567696,12,13,"small"
"Male","week 5","UCG-005","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.838945577582555,1,"0.83895","ns","Wilcoxon","Abundance",0.0497840162688997,12,12,"small"
"Male","week 5","UCG-005","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.971048795984476,1,"0.97105","ns","Wilcoxon","Abundance",0.0145171676284885,13,12,"small"
"Male","week 10","UCG-005","Abundance","Control Vehicle","HFHS Vehicle",0.328106340687351,1,"0.32811","ns","Wilcoxon","Abundance",0.208693846148825,12,12,"small"
"Male","week 10","UCG-005","Abundance","Control Vehicle","HFHS FOS+GOS",0.336668367610039,1,"0.33667","ns","Wilcoxon","Abundance",0.208166599946613,12,13,"small"
"Male","week 10","UCG-005","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0685332249973287,1,"0.06853","ns","Wilcoxon","Abundance",0.379555008320178,12,12,"moderate"
"Male","week 10","UCG-005","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0672161899488388,1,"0.06722","ns","Wilcoxon","Abundance",0.375677915588014,12,13,"moderate"
"Male","week 10","UCG-005","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.491495332989279,1,"0.49150","ns","Wilcoxon","Abundance",0.147444800301002,12,12,"small"
"Male","week 10","UCG-005","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0127584297695074,1,"0.01276","*","Wilcoxon","Abundance",0.505871042669002,13,12,"large"
"Female","week 10","UCG-005","Abundance","Control Vehicle","HFHS Vehicle",0.92068727401145,1,"0.92069","ns","Wilcoxon","Abundance",0.0270989860456046,12,12,"small"
"Female","week 10","UCG-005","Abundance","Control Vehicle","HFHS FOS+GOS",0.0164731558055827,1,"0.01647","*","Wilcoxon","Abundance",0.497840162688997,12,12,"moderate"
"Female","week 10","UCG-005","Abundance","Control Vehicle","HFHS B. longum APC1472",0.302948352534418,1,"0.30295","ns","Wilcoxon","Abundance",0.212893811411954,12,13,"small"
"Female","week 10","UCG-005","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0366874429478183,1,"0.03669","*","Wilcoxon","Abundance",0.435534983267113,12,12,"moderate"
"Female","week 10","UCG-005","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.327131131351306,1,"0.32713","ns","Wilcoxon","Abundance",0.203240346798839,12,13,"small"
"Female","week 10","UCG-005","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.183858124913274,1,"0.18386","ns","Wilcoxon","Abundance",0.277350098112615,12,13,"small"
"Female","week 5","UCG-009","Abundance","Control Vehicle","HFHS Vehicle",0.00191996115067385,1,"0.00192","**","Wilcoxon","Abundance",0.639181219670093,12,12,"large"
"Female","week 5","UCG-009","Abundance","Control Vehicle","HFHS FOS+GOS",0.202305793166178,1,"0.20231","ns","Wilcoxon","Abundance",0.266312838655255,12,12,"small"
"Female","week 5","UCG-009","Abundance","Control Vehicle","HFHS B. longum APC1472",0.00348603396798714,1,"0.00349","**","Wilcoxon","Abundance",0.589715070218604,12,13,"large"
"Female","week 5","UCG-009","Abundance","HFHS Vehicle","HFHS FOS+GOS",3.51787478907003e-05,0.064,"3.5e-05","****","Wilcoxon","Abundance",0.850378800772629,12,12,"large"
"Female","week 5","UCG-009","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.978303075335944,1,"0.97830","ns","Wilcoxon","Abundance",0.0108785658644084,12,13,"small"
"Female","week 5","UCG-009","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000121990975512384,0.21,"0.00012","***","Wilcoxon","Abundance",0.773867817441324,12,13,"large"
"Male","week 5","UCG-009","Abundance","Control Vehicle","HFHS Vehicle",0.0120228254076174,1,"0.01202","*","Wilcoxon","Abundance",0.518544972870135,12,12,"large"
"Male","week 5","UCG-009","Abundance","Control Vehicle","HFHS FOS+GOS",0.446271255791534,1,"0.44627","ns","Wilcoxon","Abundance",0.15776954824956,12,13,"small"
"Male","week 5","UCG-009","Abundance","Control Vehicle","HFHS B. longum APC1472",0.000155795893087883,0.27,"0.00016","***","Wilcoxon","Abundance",0.777817459305203,12,12,"large"
"Male","week 5","UCG-009","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00833837400275133,1,"0.00834","**","Wilcoxon","Abundance",0.533049727356013,12,13,"large"
"Male","week 5","UCG-009","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0606019697120062,1,"0.06060","ns","Wilcoxon","Abundance",0.388908729652601,12,12,"moderate"
"Male","week 5","UCG-009","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000297895591481399,0.5,"0.00030","***","Wilcoxon","Abundance",0.728863912915364,13,12,"large"
"Female","week 10","UCG-009","Abundance","Control Vehicle","HFHS Vehicle",0.620935566283211,1,"0.62094","ns","Wilcoxon","Abundance",0.106882370200153,12,12,"small"
"Female","week 10","UCG-009","Abundance","Control Vehicle","HFHS FOS+GOS",0.0333935525468231,1,"0.03339","*","Wilcoxon","Abundance",0.440353275252678,12,12,"moderate"
"Female","week 10","UCG-009","Abundance","Control Vehicle","HFHS B. longum APC1472",0.200300205239363,1,"0.20030","ns","Wilcoxon","Abundance",0.261589121388617,12,13,"small"
"Female","week 10","UCG-009","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00201506424920416,1,"0.00202","**","Wilcoxon","Abundance",0.636339176172558,12,12,"large"
"Female","week 10","UCG-009","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.462677905122198,1,"0.46268","ns","Wilcoxon","Abundance",0.152329218999575,12,13,"small"
"Female","week 10","UCG-009","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",2.19465457918157e-05,0.041,"2.2e-05","****","Wilcoxon","Abundance",0.854297700689583,12,13,"large"
"Male","week 10","UCG-009","Abundance","Control Vehicle","HFHS Vehicle",0.839859972540003,1,"0.83986","ns","Wilcoxon","Abundance",0.0471404520791032,12,12,"small"
"Male","week 10","UCG-009","Abundance","Control Vehicle","HFHS FOS+GOS",2.19465457918157e-05,0.041,"2.2e-05","****","Wilcoxon","Abundance",0.854297700689583,12,13,"large"
"Male","week 10","UCG-009","Abundance","Control Vehicle","HFHS B. longum APC1472",0.193930852282411,1,"0.19393","ns","Wilcoxon","Abundance",0.271057599454843,12,12,"small"
"Male","week 10","UCG-009","Abundance","HFHS Vehicle","HFHS FOS+GOS",2.19465457918157e-05,0.041,"2.2e-05","****","Wilcoxon","Abundance",0.854297700689583,12,13,"large"
"Male","week 10","UCG-009","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.370844333304221,1,"0.37084","ns","Wilcoxon","Abundance",0.188561808316413,12,12,"small"
"Male","week 10","UCG-009","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",2.19465457918157e-05,0.041,"2.2e-05","****","Wilcoxon","Abundance",0.854297700689583,13,12,"large"
"Female","week 10","[Eubacterium] brachy group","Abundance","Control Vehicle","HFHS Vehicle",0.794135199129015,1,"0.79414","ns","Wilcoxon","Abundance",0.0591834462657493,12,12,"small"
"Female","week 10","[Eubacterium] brachy group","Abundance","Control Vehicle","HFHS FOS+GOS",0.00250101010233535,1,"0.00250","**","Wilcoxon","Abundance",0.623409097368038,12,12,"large"
"Female","week 10","[Eubacterium] brachy group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.125630037751094,1,"0.12563","ns","Wilcoxon","Abundance",0.311882143547879,12,13,"moderate"
"Female","week 10","[Eubacterium] brachy group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.000937028407449571,1,"0.00094","***","Wilcoxon","Abundance",0.681598603272414,12,12,"large"
"Female","week 10","[Eubacterium] brachy group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.10285778440931,1,"0.10286","ns","Wilcoxon","Abundance",0.331760178362577,12,13,"moderate"
"Female","week 10","[Eubacterium] brachy group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0912818334439399,1,"0.09128","ns","Wilcoxon","Abundance",0.343875525552352,12,13,"moderate"
"Male","week 10","[Eubacterium] brachy group","Abundance","Control Vehicle","HFHS Vehicle",0.169566442701727,1,"0.16957","ns","Wilcoxon","Abundance",0.286350196328921,12,12,"small"
"Male","week 10","[Eubacterium] brachy group","Abundance","Control Vehicle","HFHS FOS+GOS",0.0934741432913545,1,"0.09347","ns","Wilcoxon","Abundance",0.341799536390737,12,13,"moderate"
"Male","week 10","[Eubacterium] brachy group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.119065913554994,1,"0.11907","ns","Wilcoxon","Abundance",0.324172787861492,12,12,"moderate"
"Male","week 10","[Eubacterium] brachy group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00030613451792986,0.52,"0.00031","***","Wilcoxon","Abundance",0.727695710574211,12,13,"large"
"Male","week 10","[Eubacterium] brachy group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.930927507523667,1,"0.93093","ns","Wilcoxon","Abundance",0.0235907486608009,12,12,"small"
"Male","week 10","[Eubacterium] brachy group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000602361427163822,0.99,"0.00060","***","Wilcoxon","Abundance",0.691875405226949,13,12,"large"
"Female","week 5","[Eubacterium] brachy group","Abundance","Control Vehicle","HFHS Vehicle",0.384169444038901,1,"0.38417","ns","Wilcoxon","Abundance",0.184216073071375,12,12,"small"
"Female","week 5","[Eubacterium] brachy group","Abundance","Control Vehicle","HFHS FOS+GOS",0.0919047808591561,1,"0.09190","ns","Wilcoxon","Abundance",0.35105904833572,12,12,"moderate"
"Female","week 5","[Eubacterium] brachy group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.221593674246962,1,"0.22159","ns","Wilcoxon","Abundance",0.250145400509885,12,13,"small"
"Female","week 5","[Eubacterium] brachy group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.38277498577742,1,"0.38277","ns","Wilcoxon","Abundance",0.185904493871107,12,12,"small"
"Female","week 5","[Eubacterium] brachy group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0494274999655499,1,"0.04943","*","Wilcoxon","Abundance",0.398842414716043,12,13,"moderate"
"Female","week 5","[Eubacterium] brachy group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0250046067235528,1,"0.02500","*","Wilcoxon","Abundance",0.454406944479894,12,13,"moderate"
"Male","week 5","[Eubacterium] brachy group","Abundance","Control Vehicle","HFHS Vehicle",0.939502482206017,1,"0.93950","ns","Wilcoxon","Abundance",0.0232380617338884,12,12,"small"
"Male","week 5","[Eubacterium] brachy group","Abundance","Control Vehicle","HFHS FOS+GOS",0.731314773554983,1,"0.73131","ns","Wilcoxon","Abundance",0.0755429653397258,12,13,"small"
"Male","week 5","[Eubacterium] brachy group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.64035920807346,1,"0.64036","ns","Wilcoxon","Abundance",0.102701966487188,12,12,"small"
"Male","week 5","[Eubacterium] brachy group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.731314773554983,1,"0.73131","ns","Wilcoxon","Abundance",0.0755429653397258,12,13,"small"
"Male","week 5","[Eubacterium] brachy group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.801375448956916,1,"0.80138","ns","Wilcoxon","Abundance",0.0586868379926787,12,12,"small"
"Male","week 5","[Eubacterium] brachy group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0,13,12,"small"
"Female","week 5","[Eubacterium] nodatum group","Abundance","Control Vehicle","HFHS Vehicle",0.0366874429478183,1,"0.03669","*","Wilcoxon","Abundance",0.435534983267113,12,12,"moderate"
"Female","week 5","[Eubacterium] nodatum group","Abundance","Control Vehicle","HFHS FOS+GOS",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Female","week 5","[Eubacterium] nodatum group","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0452950543307626,1,"0.04530","*","Wilcoxon","Abundance",0.408899546217591,12,13,"moderate"
"Female","week 5","[Eubacterium] nodatum group","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.132582982318096,1,"0.13258","ns","Wilcoxon","Abundance",0.315298769703031,12,12,"moderate"
"Female","week 5","[Eubacterium] nodatum group","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.921537806231311,1,"0.92154","ns","Wilcoxon","Abundance",0.0262658155512956,12,13,"small"
"Female","week 5","[Eubacterium] nodatum group","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.139220520108205,1,"0.13922","ns","Wilcoxon","Abundance",0.303522625601401,12,13,"moderate"
